"The labour force among permanent residents aged 18-65 years by time, quarter, district, place of residence, age and gender <em>[ARESTK1]</em> "

"time","district","age","gender","Labour force in average per month","Unemployment in average per month"
"2019","Nuuk","55-59 years","Men",625,21
"2019","Nuuk","55-59 years","Women",534,13
"2019","Nuuk","Over 60 years","Men",524,25
"2019","Nuuk","Over 60 years","Women",397,7
"2019","Maniitsoq","18-19 years","Men",22,2
"2019","Maniitsoq","18-19 years","Women",25,4
"2019","Maniitsoq","20-24 years","Men",92,7
"2019","Maniitsoq","20-24 years","Women",59,8
"2019","Maniitsoq","25-29 years","Men",82,6
"2019","Maniitsoq","25-29 years","Women",64,4
"2019","Maniitsoq","30-34 years","Men",93,7
"2019","Maniitsoq","30-34 years","Women",78,3
"2019","Maniitsoq","35-39 years","Men",82,4
"2019","Maniitsoq","35-39 years","Women",82,4
"2019","Maniitsoq","40-44 years","Men",67,5
"2019","Maniitsoq","40-44 years","Women",51,3
"2019","Maniitsoq","45-49 years","Men",59,5
"2019","Maniitsoq","45-49 years","Women",52,3
"2019","Maniitsoq","50-54 years","Men",117,6
"2019","Maniitsoq","50-54 years","Women",104,4
"2019","Maniitsoq","55-59 years","Men",107,6
"2019","Maniitsoq","55-59 years","Women",126,6
"2019","Maniitsoq","Over 60 years","Men",105,7
"2019","Maniitsoq","Over 60 years","Women",62,4
"2019","Sisimiut","18-19 years","Men",47,2
"2019","Sisimiut","18-19 years","Women",40,3
"2019","Sisimiut","20-24 years","Men",143,11
"2019","Sisimiut","20-24 years","Women",135,11
"2019","Sisimiut","25-29 years","Men",232,7
"2019","Sisimiut","25-29 years","Women",153,11
"2019","Sisimiut","30-34 years","Men",195,4
"2019","Sisimiut","30-34 years","Women",171,13
"2019","Sisimiut","35-39 years","Men",155,5
"2019","Sisimiut","35-39 years","Women",144,6
"2019","Sisimiut","40-44 years","Men",152,9
"2019","Sisimiut","40-44 years","Women",131,3
"2019","Sisimiut","45-49 years","Men",143,8
"2019","Sisimiut","45-49 years","Women",158,11
"2019","Sisimiut","50-54 years","Men",239,7
"2019","Sisimiut","50-54 years","Women",184,6
"2019","Sisimiut","55-59 years","Men",207,8
"2019","Sisimiut","55-59 years","Women",184,5
"2019","Sisimiut","Over 60 years","Men",187,12
"2019","Sisimiut","Over 60 years","Women",124,7
"2019","Kangaatsiaq","18-19 years","Men",5,0
"2019","Kangaatsiaq","18-19 years","Women",6,1
"2019","Kangaatsiaq","20-24 years","Men",28,7
"2019","Kangaatsiaq","20-24 years","Women",25,8
"2019","Kangaatsiaq","25-29 years","Men",33,6
"2019","Kangaatsiaq","25-29 years","Women",29,5
"2019","Kangaatsiaq","30-34 years","Men",29,2
"2019","Kangaatsiaq","30-34 years","Women",37,4
"2019","Kangaatsiaq","35-39 years","Men",27,6
"2019","Kangaatsiaq","35-39 years","Women",27,3
"2019","Kangaatsiaq","40-44 years","Men",16,1
"2019","Kangaatsiaq","40-44 years","Women",13,2
"2019","Kangaatsiaq","45-49 years","Men",22,3
"2019","Kangaatsiaq","45-49 years","Women",18,1
"2019","Kangaatsiaq","50-54 years","Men",31,3
"2019","Kangaatsiaq","50-54 years","Women",31,4
"2019","Kangaatsiaq","55-59 years","Men",36,2
"2019","Kangaatsiaq","55-59 years","Women",30,1
"2019","Kangaatsiaq","Over 60 years","Men",35,5
"2019","Kangaatsiaq","Over 60 years","Women",17,1
"2019","Aasiaat","18-19 years","Men",18,1
"2019","Aasiaat","18-19 years","Women",19,1
"2019","Aasiaat","20-24 years","Men",66,3
"2019","Aasiaat","20-24 years","Women",50,4
"2019","Aasiaat","25-29 years","Men",84,4
"2019","Aasiaat","25-29 years","Women",72,4
"2019","Aasiaat","30-34 years","Men",91,5
"2019","Aasiaat","30-34 years","Women",67,2
"2019","Aasiaat","35-39 years","Men",76,2
"2019","Aasiaat","35-39 years","Women",67,3
"2019","Aasiaat","40-44 years","Men",39,2
"2019","Aasiaat","40-44 years","Women",56,1
"2019","Aasiaat","45-49 years","Men",77,4
"2019","Aasiaat","45-49 years","Women",64,4
"2019","Aasiaat","50-54 years","Men",118,7
"2019","Aasiaat","50-54 years","Women",91,2
"2019","Aasiaat","55-59 years","Men",113,4
"2019","Aasiaat","55-59 years","Women",82,4
"2019","Aasiaat","Over 60 years","Men",86,5
"2019","Aasiaat","Over 60 years","Women",55,0
"2019","Qasigiannguit","18-19 years","Men",7,0
"2019","Qasigiannguit","18-19 years","Women",3,0
"2019","Qasigiannguit","20-24 years","Men",20,1
"2019","Qasigiannguit","20-24 years","Women",33,2
"2019","Qasigiannguit","25-29 years","Men",46,1
"2019","Qasigiannguit","25-29 years","Women",37,2
"2019","Qasigiannguit","30-34 years","Men",37,1
"2019","Qasigiannguit","30-34 years","Women",27,1
"2019","Qasigiannguit","35-39 years","Men",29,1
"2019","Qasigiannguit","35-39 years","Women",22,1
"2019","Qasigiannguit","40-44 years","Men",26,1
"2019","Qasigiannguit","40-44 years","Women",25,1
"2019","Qasigiannguit","45-49 years","Men",31,2
"2019","Qasigiannguit","45-49 years","Women",31,0
"2019","Qasigiannguit","50-54 years","Men",45,1
"2019","Qasigiannguit","50-54 years","Women",41,2
"2019","Qasigiannguit","55-59 years","Men",37,2
"2019","Qasigiannguit","55-59 years","Women",28,1
"2019","Qasigiannguit","Over 60 years","Men",21,2
"2019","Qasigiannguit","Over 60 years","Women",31,1
"2019","Ilulissat","18-19 years","Men",24,1
"2019","Ilulissat","18-19 years","Women",20,0
"2019","Ilulissat","20-24 years","Men",93,3
"2019","Ilulissat","20-24 years","Women",93,5
"2019","Ilulissat","25-29 years","Men",146,4
"2019","Ilulissat","25-29 years","Women",131,6
"2019","Ilulissat","30-34 years","Men",177,5
"2019","Ilulissat","30-34 years","Women",151,3
"2019","Ilulissat","35-39 years","Men",130,2
"2019","Ilulissat","35-39 years","Women",140,3
"2019","Ilulissat","40-44 years","Men",119,2
"2019","Ilulissat","40-44 years","Women",119,3
"2019","Ilulissat","45-49 years","Men",145,4
"2019","Ilulissat","45-49 years","Women",92,2
"2019","Ilulissat","50-54 years","Men",185,4
"2019","Ilulissat","50-54 years","Women",164,4
"2019","Ilulissat","55-59 years","Men",150,4
"2019","Ilulissat","55-59 years","Women",121,2
"2019","Ilulissat","Over 60 years","Men",112,1
"2019","Ilulissat","Over 60 years","Women",91,2
"2019","Qeqertarsuaq","18-19 years","Men",5,1
"2019","Qeqertarsuaq","18-19 years","Women",3,0
"2019","Qeqertarsuaq","20-24 years","Men",16,2
"2019","Qeqertarsuaq","20-24 years","Women",19,1
"2019","Qeqertarsuaq","25-29 years","Men",16,1
"2019","Qeqertarsuaq","25-29 years","Women",19,1
"2019","Qeqertarsuaq","30-34 years","Men",26,2
"2019","Qeqertarsuaq","30-34 years","Women",20,2
"2019","Qeqertarsuaq","35-39 years","Men",17,1
"2019","Qeqertarsuaq","35-39 years","Women",21,1
"2019","Qeqertarsuaq","40-44 years","Men",18,1
"2019","Qeqertarsuaq","40-44 years","Women",20,0
"2019","Qeqertarsuaq","45-49 years","Men",20,0
"2019","Qeqertarsuaq","45-49 years","Women",13,0
"2019","Qeqertarsuaq","50-54 years","Men",28,1
"2019","Qeqertarsuaq","50-54 years","Women",34,1
"2019","Qeqertarsuaq","55-59 years","Men",27,1
"2019","Qeqertarsuaq","55-59 years","Women",27,1
"2019","Qeqertarsuaq","Over 60 years","Men",20,1
"2019","Qeqertarsuaq","Over 60 years","Women",17,0
"2019","Uummannaq","18-19 years","Men",13,0
"2019","Uummannaq","18-19 years","Women",14,0
"2019","Uummannaq","20-24 years","Men",76,2
"2019","Uummannaq","20-24 years","Women",55,3
"2019","Uummannaq","25-29 years","Men",68,1
"2019","Uummannaq","25-29 years","Women",63,1
"2019","Uummannaq","30-34 years","Men",54,1
"2019","Uummannaq","30-34 years","Women",56,0
"2019","Uummannaq","35-39 years","Men",54,1
"2019","Uummannaq","35-39 years","Women",41,1
"2019","Uummannaq","40-44 years","Men",50,1
"2019","Uummannaq","40-44 years","Women",45,0
"2019","Uummannaq","45-49 years","Men",49,1
"2019","Uummannaq","45-49 years","Women",40,0
"2019","Uummannaq","50-54 years","Men",93,2
"2019","Uummannaq","50-54 years","Women",68,2
"2019","Uummannaq","55-59 years","Men",88,2
"2019","Uummannaq","55-59 years","Women",72,1
"2019","Uummannaq","Over 60 years","Men",66,1
"2019","Uummannaq","Over 60 years","Women",43,0
"2019","Upernavik","18-19 years","Men",16,0
"2019","Upernavik","18-19 years","Women",8,1
"2019","Upernavik","20-24 years","Men",78,2
"2019","Upernavik","20-24 years","Women",50,3
"2019","Upernavik","25-29 years","Men",85,1
"2019","Upernavik","25-29 years","Women",54,3
"2019","Upernavik","30-34 years","Men",68,0
"2019","Upernavik","30-34 years","Women",53,2
"2019","Upernavik","35-39 years","Men",83,2
"2019","Upernavik","35-39 years","Women",54,1
"2019","Upernavik","40-44 years","Men",72,1
"2019","Upernavik","40-44 years","Women",50,1
"2019","Upernavik","45-49 years","Men",71,1
"2019","Upernavik","45-49 years","Women",62,1
"2019","Upernavik","50-54 years","Men",95,1
"2019","Upernavik","50-54 years","Women",65,2
"2019","Upernavik","55-59 years","Men",94,0
"2019","Upernavik","55-59 years","Women",55,2
"2019","Upernavik","Over 60 years","Men",65,1
"2019","Upernavik","Over 60 years","Women",31,0
"2019","Qaanaaq","18-19 years","Men",3,0
"2019","Qaanaaq","18-19 years","Women",2,0
"2019","Qaanaaq","20-24 years","Men",14,2
"2019","Qaanaaq","20-24 years","Women",13,2
"2019","Qaanaaq","25-29 years","Men",22,1
"2019","Qaanaaq","25-29 years","Women",15,1
"2019","Qaanaaq","30-34 years","Men",16,3
"2019","Qaanaaq","30-34 years","Women",15,1
"2019","Qaanaaq","35-39 years","Men",15,2
"2019","Qaanaaq","35-39 years","Women",13,1
"2019","Qaanaaq","40-44 years","Men",11,1
"2019","Qaanaaq","40-44 years","Women",10,0
"2019","Qaanaaq","45-49 years","Men",21,1
"2019","Qaanaaq","45-49 years","Women",6,1
"2019","Qaanaaq","50-54 years","Men",20,1
"2019","Qaanaaq","50-54 years","Women",22,1
"2019","Qaanaaq","55-59 years","Men",22,1
"2019","Qaanaaq","55-59 years","Women",26,1
"2019","Qaanaaq","Over 60 years","Men",16,1
"2019","Qaanaaq","Over 60 years","Women",13,0
"2019","Tasiilaq","18-19 years","Men",20,4
"2019","Tasiilaq","18-19 years","Women",22,8
"2019","Tasiilaq","20-24 years","Men",68,12
"2019","Tasiilaq","20-24 years","Women",61,15
"2019","Tasiilaq","25-29 years","Men",82,11
"2019","Tasiilaq","25-29 years","Women",85,22
"2019","Tasiilaq","30-34 years","Men",83,14
"2019","Tasiilaq","30-34 years","Women",75,18
"2019","Tasiilaq","35-39 years","Men",66,10
"2019","Tasiilaq","35-39 years","Women",64,13
"2019","Tasiilaq","40-44 years","Men",57,9
"2019","Tasiilaq","40-44 years","Women",51,14
"2019","Tasiilaq","45-49 years","Men",60,10
"2019","Tasiilaq","45-49 years","Women",52,8
"2019","Tasiilaq","50-54 years","Men",80,14
"2019","Tasiilaq","50-54 years","Women",76,18
"2019","Tasiilaq","55-59 years","Men",68,10
"2019","Tasiilaq","55-59 years","Women",56,17
"2019","Tasiilaq","Over 60 years","Men",52,9
"2019","Tasiilaq","Over 60 years","Women",34,5
"2019","Ittoqqortoormiit","18-19 years","Men",1,0
"2019","Ittoqqortoormiit","18-19 years","Women",1,0
"2019","Ittoqqortoormiit","20-24 years","Men",12,0
"2019","Ittoqqortoormiit","20-24 years","Women",8,1
"2019","Ittoqqortoormiit","25-29 years","Men",10,1
"2019","Ittoqqortoormiit","25-29 years","Women",6,0
"2019","Ittoqqortoormiit","30-34 years","Men",12,0
"2019","Ittoqqortoormiit","30-34 years","Women",6,0
"2019","Ittoqqortoormiit","35-39 years","Men",6,0
"2019","Ittoqqortoormiit","35-39 years","Women",10,1
"2019","Ittoqqortoormiit","40-44 years","Men",11,1
"2019","Ittoqqortoormiit","40-44 years","Women",9,0
"2019","Ittoqqortoormiit","45-49 years","Men",8,1
"2019","Ittoqqortoormiit","45-49 years","Women",2,0
"2019","Ittoqqortoormiit","50-54 years","Men",6,0
"2019","Ittoqqortoormiit","50-54 years","Women",4,0
"2019","Ittoqqortoormiit","55-59 years","Men",4,0
"2019","Ittoqqortoormiit","55-59 years","Women",6,0
"2019","Ittoqqortoormiit","Over 60 years","Men",8,0
"2019","Ittoqqortoormiit","Over 60 years","Women",1,0
